hippo_id,smiles,inchikey,required_amount_mg,quoted_amount,quote_currency,quote_price,quote_lead_time_days,quote_supplier,quote_catalogue,quote_entry,quoted_smiles,quoted_purity,num_reaction_dependencies,num_product_dependencies,reaction_dependencies,product_dependencies,chemistry_types,scaffold_series
122518,CC1CNCC1C(N)=O,VIRYDJHNPSFCRR-UHFFFAOYSA-N,36.0,50.0,EUR,208.0,2,Enamine,EU stock,EN300-244841,C[C@@H]1CNC[C@H]1C(N)=O.Cl,,36,36,"[120433, 154489, 154570, 154609, 154679, 154689, 154725, 154750, 154771, 154806, 154891, 154911, 154970, 154985, 154986, 154994, 155027, 155082, 155145, 155236, 155256, 155299, 155307, 155342, 155408, 155518, 155555, 155586, 155604, 155660, 155729, 155786, 155804, 155956, 155969, 155990]","[122462, 155609, 155710, 155761, 155832, 155842, 155878, 155903, 155924, 155959, 156044, 156064, 156123, 156138, 156139, 156147, 156180, 156235, 156298, 156389, 156409, 156452, 156460, 156498, 156564, 156675, 156712, 156743, 156761, 156819, 156888, 156945, 156963, 157115, 157128, 157149]",Amidation,[124237]
124371,O=C(O)Cc1cccc(I)c1,MRSWWBAFGGGWRH-UHFFFAOYSA-N,13.0,50.0,EUR,18.0,2,Enamine,EU stock,EN300-103230,O=C(O)Cc1cccc(I)c1,,13,13,"[122146, 122495, 122515, 122538, 122542, 154336, 154853, 154856, 154883, 154985, 155090, 155094, 157619]","[124372, 124750, 124770, 124793, 124797, 155406, 156006, 156009, 156036, 156138, 156243, 156247, 158821]",Amidation,"[124229, 124235, 124237]"
122427,CC(N)Cc1cocn1,UNZJZHNXWNIIIJ-UHFFFAOYSA-N,40.0,100.0,EUR,320.0,10,Enamine,Global catalog,EN300-46897099,CC(N)Cc1cocn1.Cl.Cl,,40,40,"[120397, 133807, 134002, 134023, 134197, 134316, 134513, 134630, 134741, 134742, 134789, 134864, 135905, 136195, 136288, 136406, 137046, 137053, 137059, 137124, 137140, 137269, 137274, 138328, 138342, 138359, 138379, 138405, 138436, 138440, 138443, 138475, 138502, 138509, 138576, 138644, 138962, 139125, 139221, 139326]","[122392, 135317, 135526, 135549, 135730, 135857, 136072, 136199, 136315, 136316, 136383, 136487, 137550, 137841, 137934, 138052, 138693, 138700, 138706, 138771, 138787, 138916, 138921, 140015, 140030, 140047, 140067, 140093, 140124, 140128, 140131, 140163, 140190, 140197, 140264, 140332, 140697, 140871, 140968, 141073]","Amidation, Formation_of_urea_from_two_amines","[122393, 124220]"
139972,O=C(O)C1CCc2cc(Cl)ccc21,GIXZPVPZNKQOQV-UHFFFAOYSA-N,15.0,50.0,EUR,100.0,2,Enamine,EU stock,EN300-370485,O=C(O)C1CCc2cc(Cl)ccc21,,15,15,"[138301, 138338, 138342, 138345, 151265, 151300, 151810, 151811, 151812, 151816, 151818, 151820, 151825, 151944, 152065]","[139973, 140025, 140030, 140033, 152313, 152348, 152858, 152859, 152860, 152864, 152866, 152868, 152873, 152992, 153113]",Amidation,"[124220, 124236]"
146219,O=C(O)C1CCOc2c(Cl)cccc21,ORMKCJSFVWUDCN-UHFFFAOYSA-N,2.0,100.0,EUR,349.0,10,Enamine,Global catalog,EN300-705845,O=C(O)C1CCOc2c(Cl)cccc21,,2,2,"[145452, 145454]","[146220, 146222]",Amidation,[124231]
124375,O=C(O)C(F)c1ccccc1,ATPPNMLQNZHDOG-UHFFFAOYSA-N,12.0,50.0,EUR,21.0,2,Enamine,EU stock,EN300-129723,O=C(O)C(F)c1ccccc1,,12,12,"[122149, 123703, 154404, 154435, 154505, 154562, 154565, 154567, 154570, 154572, 154574, 157683]","[124376, 125983, 155490, 155538, 155625, 155702, 155705, 155707, 155710, 155712, 155714, 158885]",Amidation,"[124229, 124235, 124237]"
122505,NC(=O)C1CCNC1,IQHXABCGSFAKPN-UHFFFAOYSA-N,49.0,50.0,EUR,33.0,2,Enamine,EU stock,EN300-70092,Cl.NC(=O)C1CCNC1,,49,49,"[120420, 120426, 120453, 154288, 154299, 154307, 154309, 154310, 154313, 154316, 154321, 154328, 154331, 154336, 154337, 154339, 154348, 154350, 154354, 154355, 154357, 154360, 154363, 154364, 154367, 154372, 154382, 154404, 154405, 154409, 154410, 154413, 154456, 154497, 154542, 154582, 154583, 154695, 154696, 154782, 154926, 154948, 154949, 155052, 155103, 155295, 155296, 155584, 155607]","[122449, 122455, 122481, 155351, 155364, 155376, 155378, 155379, 155382, 155385, 155390, 155398, 155401, 155406, 155407, 155409, 155421, 155423, 155427, 155428, 155430, 155433, 155436, 155437, 155440, 155445, 155457, 155490, 155491, 155496, 155497, 155500, 155576, 155617, 155678, 155723, 155724, 155848, 155849, 155935, 156079, 156101, 156102, 156205, 156256, 156448, 156449, 156741, 156764]",Amidation,[124237]
124340,O=C(O)Cc1ccc(O)cc1,XQXPVVBIMDBYFF-UHFFFAOYSA-N,16.0,50.0,EUR,18.0,2,Enamine,EU stock,EN300-18714,O=C(O)Cc1ccc(O)cc1,,16,16,"[122121, 122123, 123487, 123488, 123490, 123762, 154348, 154471, 154472, 154717, 154720, 154722, 154725, 154727, 154731, 157668]","[124341, 124343, 125762, 125763, 125765, 126042, 155421, 155591, 155592, 155870, 155873, 155875, 155878, 155880, 155884, 158870]",Amidation,"[124229, 124235, 124237]"
150419,O=C(O)Cc1ncccc1F,KVVLGFFPZLHRJE-UHFFFAOYSA-N,9.0,50.0,EUR,124.0,2,Enamine,EU stock,EN300-190382,Cl.O=C(O)Cc1ncccc1F,,9,9,"[149439, 149441, 150958, 150967, 150996, 150997, 150998, 151003, 151006]","[150420, 150422, 151998, 152007, 152037, 152038, 152039, 152044, 152047]",Amidation,[124230]
62371,CC1CNCC(C(N)=O)C1,AQBITMVCMQRZBW-UHFFFAOYSA-N,50.0,50.0,EUR,121.0,2,Enamine,EU stock,EN300-1724086,CC1CNCC(C(N)=O)C1.Cl,,50,50,"[120692, 120766, 120979, 122219, 122315, 122368, 122419, 122575, 122593, 122634, 122733, 122784, 122812, 122902, 123027, 123077, 123106, 123233, 123245, 123333, 123403, 123416, 123423, 123488, 123537, 123594, 123687, 132329, 132466, 132718, 133015, 133385, 133546, 145576, 146153, 147820, 148953, 149579, 150998, 151407, 151484, 151524, 151556, 151616, 151799, 151811, 151884, 151936, 151987, 152044]","[122847, 122925, 123149, 124457, 124555, 124614, 124673, 124830, 124848, 124889, 124988, 125041, 125070, 125164, 125290, 125343, 125373, 125505, 125517, 125608, 125678, 125691, 125698, 125763, 125812, 125870, 125967, 133702, 133845, 134104, 134455, 134835, 134998, 146368, 146959, 148738, 149911, 150582, 152039, 152455, 152532, 152572, 152604, 152664, 152847, 152859, 152932, 152984, 153035, 153092]",Amidation,"[122489, 122496, 124229, 124230, 124231, 124232, 124236]"
124254,O=C(O)Cc1cccc(Br)c1,KYNNBXCGXUOREX-UHFFFAOYSA-N,20.0,50.0,EUR,18.0,2,Enamine,EU stock,EN300-59283,O=C(O)Cc1cccc(Br)c1,,20,20,"[122049, 123092, 123096, 123097, 123106, 123116, 123123, 123298, 123299, 123691, 123738, 154355, 154628, 154744, 154748, 154750, 154753, 154755, 154758, 157567]","[124255, 125359, 125363, 125364, 125373, 125383, 125390, 125573, 125574, 125971, 126018, 155428, 155780, 155897, 155901, 155903, 155906, 155908, 155911, 158769]",Amidation,"[124229, 124235, 124237]"
122808,CCSc1ccccc1CC(=O)O,MJDPHECSUCYITK-UHFFFAOYSA-N,2.0,50.0,EUR,97.0,2,Enamine,EU stock,EN300-384457,CCSc1ccccc1CC(=O)O,,2,2,"[120657, 120658]","[122809, 122810]",Amidation,[122496]
62375,NC(=O)C1(O)CCCNC1,AKFTYWINLIAFIX-UHFFFAOYSA-N,50.0,50.0,EUR,240.0,2,Enamine,EU stock,EN300-210553,NC(=O)C1(O)CCCNC1,,50,50,"[120704, 120763, 120843, 122235, 122331, 122365, 122417, 122572, 122590, 122631, 122763, 122818, 122899, 123006, 123074, 123123, 123230, 123242, 123311, 123490, 123493, 123522, 123534, 123597, 123684, 123754, 132326, 132457, 132702, 132998, 133388, 133553, 145573, 146167, 147803, 148949, 149576, 150298, 150996, 151437, 151479, 151531, 151573, 151614, 151796, 151818, 151881, 151962, 152041, 152089]","[122859, 122922, 123011, 124473, 124574, 124611, 124671, 124827, 124845, 124886, 125019, 125076, 125161, 125269, 125340, 125390, 125502, 125514, 125586, 125765, 125768, 125797, 125809, 125873, 125964, 126034, 133699, 133835, 134088, 134438, 134838, 135005, 146365, 146974, 148721, 149907, 150579, 151319, 152037, 152485, 152527, 152579, 152621, 152662, 152844, 152866, 152929, 153010, 153089, 153137]",Amidation,"[122489, 122496, 124229, 124230, 124231, 124232, 124236]"
124314,O=C(O)Cc1ccccc1Cl,IUJAAIZKRJJZGQ-UHFFFAOYSA-N,18.0,100.0,EUR,18.0,10,Enamine,Global catalog,EN300-17291,O=C(O)Cc1ccccc1Cl,,18,18,"[122100, 123203, 123217, 123230, 123233, 123234, 123261, 123744, 154360, 155511, 155515, 155518, 155536, 155537, 155540, 155542, 155545, 157655]","[124315, 125473, 125488, 125502, 125505, 125506, 125533, 126024, 155433, 156668, 156672, 156675, 156693, 156694, 156697, 156699, 156702, 158857]",Amidation,"[124229, 124235, 124237]"
122577,O=C(O)C1CCc2cccc(Br)c21,UHTRQBVDHYYBLC-UHFFFAOYSA-N,13.0,100.0,EUR,320.0,10,Enamine,Global catalog,EN300-7493549,O=C(O)C1CCc2cccc(Br)c21,,13,13,"[120472, 138303, 138471, 138475, 138477, 151275, 151971, 151981, 152089, 152092, 152093, 152097, 152101]","[122553, 139976, 140159, 140163, 140165, 152323, 153019, 153029, 153137, 153140, 153141, 153145, 153149]",Amidation,"[124220, 124236]"
124445,Nc1cccc(C(O)C(=O)O)c1,CSCYUKHWQGONIX-UHFFFAOYSA-N,12.0,100.0,EUR,400.0,10,Enamine,Global catalog,EN300-111567,Nc1cccc(C(O)C(=O)O)c1,,12,12,"[122210, 122213, 154948, 155667, 155698, 155699, 155708, 155710, 155780, 155784, 155786, 158333]","[124448, 124451, 156101, 156826, 156857, 156858, 156867, 156869, 156939, 156943, 156945, 159535]",Amidation,"[124229, 124235, 124237]"
155479,NNC(=O)C1CCNC1,CVOILPBIXVGJPA-UHFFFAOYSA-N,50.0,50.0,EUR,187.0,2,Enamine,EU stock,EN300-28263139,Cl.Cl.NNC(=O)C1CCNC1,,50,50,"[154471, 154472, 154529, 154531, 154572, 154574, 154628, 154635, 154636, 154651, 154704, 154716, 154835, 154871, 154875, 154900, 154901, 154942, 155003, 155057, 155058, 155086, 155121, 155122, 155175, 155177, 155318, 155319, 155384, 155390, 155425, 155426, 155524, 155525, 155536, 155537, 155558, 155611, 155612, 155641, 155692, 155693, 155698, 155699, 155770, 155889, 155897, 155911, 155952, 155964]","[155591, 155592, 155665, 155667, 155712, 155714, 155780, 155787, 155788, 155804, 155857, 155869, 155988, 156024, 156028, 156053, 156054, 156095, 156156, 156210, 156211, 156239, 156274, 156275, 156328, 156330, 156471, 156472, 156540, 156546, 156581, 156582, 156681, 156682, 156693, 156694, 156715, 156768, 156769, 156800, 156851, 156852, 156857, 156858, 156929, 157048, 157056, 157070, 157111, 157123]",Amidation,[124237]
124336,Cc1ccccc1CC(=O)O,RZWGTXHSYZGXKF-UHFFFAOYSA-N,19.0,50.0,EUR,18.0,2,Enamine,EU stock,EN300-21579,Cc1ccccc1CC(=O)O,,19,19,"[122118, 122647, 122648, 122733, 122734, 122738, 122763, 123729, 123730, 154321, 154900, 154901, 154962, 154965, 154967, 154970, 154972, 154979, 157587]","[124337, 124902, 124903, 124988, 124989, 124993, 125019, 126009, 126010, 155390, 156053, 156054, 156115, 156118, 156120, 156123, 156125, 156132, 158789]",Amidation,"[124229, 124235, 124237]"
